,id,esp_id,label,"median(8,13)","rms(98,102)","median(98,102)",peak1x,peak2x,a,b,spectral_entropy,harmonic_energy,kurtosis
3686,3686,1,Normal,0.0003,0.1356378099941163,0.000785,0.07627,0.00107,-4.113015563930436e-05,-7.497875343779513,22.76170720588507,0.015461184712162027,1316.691108081042
3687,3687,9,Normal,0.0027749999999999,0.2207538085741671,0.00156,0.13766,0.00472,-0.0013550096232213,-5.616760634694945,44.36940847744054,0.014133812968669572,698.6361861448844
3688,3688,1,Normal,0.001015,0.0262342295484353,0.00051,0.01559,0.00263,-0.0009409927156177,-6.844113173390153,23.805096447939054,0.0076673642304471564,979.1562511389812
3689,3689,9,Normal,0.00176,0.018630217390036,0.00069,0.01088,0.00361,-9.930898139258464e-06,-6.317010208131424,45.00611903721929,0.014499792758364905,38.631643600339615
3690,3690,3,Normal,0.0031349999999999,0.0241675877985371,0.00049,0.01506,0.00652,-0.001102653794677,-5.491527392005043,41.96709306849711,0.008063466923098643,358.2454092227412
3691,3691,10,Normal,0.003525,0.1081563927837832,0.00044,0.00021,0.00027,-0.0010136028180182,-5.689834946690095,49.66310455462234,0.004081223340866075,1160.1253302069304
3692,3692,9,Normal,0.00371,0.2219548156720191,0.00211,0.14779,0.02241,-0.0003308174463234,-5.751010335736996,64.42060859666617,0.007090913618452518,853.5942349005007
3693,3693,1,Normal,0.00022,0.0256834830192479,0.000325,0.01463,0.00273,0.0003172209985305,-7.6645706879202,27.382847576578076,0.07253726246690488,409.6889502218388
3694,3694,8,Normal,0.00222,0.1122082109295037,0.001905,0.0607,0.01457,-0.0008730011324118,-5.831714179788849,48.65185826990863,0.01268635357732438,430.6239418721426
3695,3695,7,Normal,0.000715,0.1375079234080712,0.0017699999999999,0.08306,0.00918,0.0008269276973276,-7.183001647708205,33.64802695453554,0.024801518008894043,1160.8514196458416
3696,3696,0,Normal,0.00022,0.1481794965573847,0.001265,0.08534,0.02181,-5.405661954378259e-05,-8.125133158095611,24.119222267154274,0.01721958413691411,766.455760964783
3697,3697,5,Normal,0.00057,0.1228003289897873,0.000715,0.08042,0.00227,-0.0008148739553418,-7.212849493952424,21.605141593856292,0.011081426192288508,1398.8691588060528
3698,3698,1,Normal,0.001485,0.1999477339206424,0.00102,0.13303,0.00152,-0.0007443790625603,-6.4197646641312645,34.78695588969272,0.017369845313054248,1319.0444888982083
3699,3699,1,Unbalance,0.0019199999999999,0.3250660165258743,0.004405,0.20772,0.00389,-0.0023773337239684,-5.194812122204152,59.75407527143102,0.012656588776721173,1514.1198507337
3700,3700,9,Unbalance,0.00266,0.3413216286730157,0.00254,0.1972,0.01633,-0.0003644896547066,-5.839492741768677,56.434424301797804,0.005934766053461352,1104.116039735052
3701,3701,3,Normal,0.00157,0.0251127676690563,0.00106,0.01336,0.00273,-0.0007443352065724,-6.068313434635092,49.61404870536277,0.011944946716668823,876.6127573502721
3702,3702,4,Normal,0.001155,0.1728805714937338,0.00244,0.11638,0.01633,-0.0011219194556288,-6.3462598609437455,41.854024494515585,0.012854015221739897,1565.0445984990465
3703,3703,6,Normal,0.0022,0.0719859138998735,0.0022199999999999,0.03846,0.01584,8.139100321525142e-05,-6.020464867202967,95.31413089215337,0.015081482668728271,29.68844692050614
3704,3704,3,Normal,0.000665,0.0745666815675741,0.0009699999999999,0.04427,0.00746,-0.0005046807625341,-6.845834841816364,29.8486891431272,0.014344823806653199,711.5835001601573
3705,3705,4,Normal,0.00064,0.1439644553353361,0.001875,0.08261,0.02915,-0.0002024807544609,-7.183254005868821,39.04161093905718,0.010651939333624788,722.6354667555662
3706,3706,9,Unbalance,0.00616,0.3393985599556957,0.00274,0.19143,0.01517,-0.0007719704994637,-5.293977713468823,79.31916901603336,0.0225637558844137,1057.8366704099183
3707,3707,4,Normal,0.001385,0.1543839175562014,0.0028,0.09383,0.01071,-0.0005201171477704,-6.530983009831781,62.523574756327406,0.008579481769631438,605.1846826889815
3708,3708,9,Normal,0.00176,0.177973570509781,0.00131,0.1009,0.00893,-0.0010366856088599,-6.143773996419752,40.84533942919137,0.0035393155300553645,1045.9446560671383
3709,3709,9,Normal,0.00361,0.0911648353259084,0.00225,0.05463,0.00914,0.0003410071563274,-6.019610021640406,60.604692743005664,0.01501738964077746,164.49358593911992
3710,3710,9,Rubbing,0.004405,0.2413234855955797,0.00216,0.14771,0.02256,-0.000839749241242,-5.236084223617588,73.26626354459714,0.0058228492815095186,884.0433273195251
3711,3711,7,Normal,0.00097,0.1836208759918109,0.0019,0.11526,0.01163,0.0011399428582645,-7.268566025238456,53.18293760466325,0.030811732137546073,1094.0791907059051
3712,3712,5,Faulty sensor,0.272455,0.0978071132382507,0.00858,0.01533,0.00298,-0.0031280936523054,-0.4860560576213975,380.25951465761335,0.0031215422514820445,112.53968554299699
3713,3713,10,Normal,0.00098,0.0486563284681448,0.000835,0.00107,0.00036,-0.0007262280249116,-6.479071295151123,34.02301410540112,0.010936649565461703,162.05336630378332
3714,3714,5,Faulty sensor,1e-05,1.4142135623730953e-05,0.0,1e-05,0.0,-0.0135230519968316,-11.994790971297494,0.08989679291146435,0.0,128.637075061463
3715,3715,4,Normal,0.033235,0.1286910917662912,0.0011949999999999,0.08678,0.014,-0.0035569922409037,-2.49547017434023,109.18438612446617,0.002842294540364729,75.14280019757491
3716,3716,10,Normal,0.00086,0.0906035374585341,0.00118,0.00151,0.00084,-0.0009376704574381,-6.215011488462748,45.07356951022312,0.012512929490507628,193.63423939311977
3717,3717,3,Normal,0.001315,0.0228786363229979,0.00065,0.01373,0.00818,-0.000581450810143,-6.79532031579309,35.72944234647767,0.03619107197702725,76.98430234500564
3718,3718,9,Normal,0.00204,0.2187658348554453,0.00138,0.12902,0.01628,-0.0006630735787573,-5.969226442387528,48.68484336456544,0.015727452026247618,1045.0065093556382
3719,3719,4,Normal,0.00194,0.1061394342362912,0.0030949999999999,0.06432,0.02064,-0.0006541814614705,-6.378674784365663,43.25316154391042,0.010673637596985629,981.2253695707625
3720,3720,5,Normal,0.00072,0.0308428176404167,0.00048,0.01927,0.00457,-0.0002149895950644,-7.058077717597826,28.25942955387512,0.012570909019034309,771.4162816850338
3721,3721,1,Normal,0.00043,0.046102086720668,0.000985,0.02585,0.00339,8.111769317262367e-05,-7.615816698632634,21.733601410839466,0.011857022377338095,535.2207802804959
3722,3722,8,Unbalance,0.00224,0.3517724505983946,0.0034,0.19754,0.00916,-0.000887789603548,-5.663731566555603,65.15715964902233,0.007758518779949926,994.9302452391148
3723,3723,10,Normal,0.00178,0.1374181843862012,0.00109,0.00085,0.0004,-0.0017128032061283,-5.690856951782459,46.67504314842068,0.009813580259517531,319.0840935801543
3724,3724,9,Normal,0.003935,0.237538532453158,0.00119,0.13952,0.01752,-0.0010366639486388,-5.558628258648174,56.09363263933851,0.009135140084426323,905.6615900082602
3725,3725,2,Normal,0.000465,0.1068979171920575,0.00138,0.06127,0.00809,-0.0001325950418982,-6.803135223373746,32.45407605302095,0.014866653593489473,793.8660459638702
3726,3726,10,Normal,0.00068,0.1633496464642639,0.00134,0.00133,0.00074,-0.0006374409396108,-6.785867253987947,32.15136211936293,0.011401118742196528,965.1594683894717
3727,3727,4,Normal,0.00057,0.2276442944595801,0.00178,0.14463,0.0083,-0.0007294153175362,-6.95035690150062,36.67853432332152,0.033134698651019444,1174.6123134725863
3728,3728,10,Normal,0.00072,0.0976030440099078,0.00119,0.00235,0.00118,-0.0006714180586372,-6.440294942767501,43.83280608236339,0.013869893185880049,187.80964113614948
3729,3729,10,Normal,0.001165,0.0455978617919744,0.00041,0.00029,0.0004,-0.0013068972397058,-6.277350802563313,35.78991741041468,0.02858578620683246,702.2390049008071
3730,3730,3,Normal,0.002005,0.1175409035187325,0.001795,0.0707,0.00997,-0.000996097496488,-5.949487848353031,57.507519399546666,0.026505905057289336,626.1330308178876
3731,3731,7,Normal,0.001445,0.0469703651252574,0.001745,0.02598,0.00534,0.0011824111569719,-6.69943926781364,68.62104166169858,0.01225657054130459,409.05687584501976
3732,3732,9,Normal,0.00111,0.0616748408996731,0.00143,0.03777,0.02554,0.0009498655846557,-6.699332854670219,56.5034447452475,0.01673209541231717,1535.6922646081334
3733,3733,1,Normal,0.00059,0.0164236719402209,0.00053,0.00915,0.00749,0.0005289628063353,-7.420629384317988,33.14859660103382,0.0359676426004535,43.52824293123837
3734,3734,2,Normal,0.00095,0.0599100158571169,0.00049,0.03698,0.00189,-0.0004562303515074,-6.621919689909706,27.49089862261828,0.019210634024691045,333.79394756161213
3735,3735,6,Normal,0.0026249999999999,0.2793584564676716,0.00258,0.17163,0.00911,0.0006739473498815,-6.317485218378741,52.833619065828735,0.002039002290691633,996.3897479128067
3736,3736,3,Normal,0.00093,0.1238284882407921,0.00132,0.07163,0.00486,-0.0006579857597694,-6.651956039721472,32.347125187216264,0.018308790523443065,622.366522535212
3737,3737,5,Normal,0.00042,0.1711664523205409,0.000755,0.09975,0.00429,0.0001569286384604,-7.95086218163522,18.509968934387036,0.01153289735905908,1662.6254500604628
3738,3738,2,Normal,0.00067,0.1056065016937877,0.00147,0.06471,0.00758,-0.0003421636325482,-6.700815831347309,29.322924881589678,0.014309292152856925,1244.552591307774
3739,3739,8,Faulty sensor,0.00395,0.0070469142182944,0.00011,0.00432,0.00158,-0.003182391689127,-4.697966158171762,26.66426704565523,0.005998534239066441,84.83024394252152
3740,3740,4,Normal,0.00113,0.1392667871389298,0.001515,0.09447,0.02224,-0.0012926083478631,-6.198255379253846,40.6403918145407,0.01877023355861131,879.4756848666253
3741,3741,5,Normal,0.00033,0.0844229311265606,0.000655,0.05623,0.00288,-0.0010279998324286,-7.400136558148576,18.166244125505923,0.021677997941623343,746.5744761090687
3742,3742,6,Unbalance,0.00192,0.512249845876014,0.0038,0.29606,0.00933,-1.7565874299743368e-06,-6.0716810412706685,62.25103453388362,0.010352668596247666,1550.9891547889936
3743,3743,9,Normal,0.0025,0.1197084959390936,0.00111,0.068,0.00965,-0.0015083378951125,-5.523779661340165,48.868843578238405,0.02595439588927767,488.0187178829539
3744,3744,5,Normal,0.00043,0.0536319913857391,0.00042,0.03413,0.00972,-0.0004331823508322,-7.4516651846679105,20.34363106099467,0.024682724504278938,1952.829777001365
3745,3745,1,Normal,0.000375,0.1449798792936454,0.00121,0.09376,0.00373,-0.001169289152651,-7.448357772540978,16.919986922402074,0.013502851692370728,1413.4588489852733
3746,3746,5,Rubbing,0.081315,0.127670660686001,0.00136,0.08653,0.0065,-0.0037151449761048,-1.5756785819653558,177.3844554063071,0.001408054619716514,75.84369965122686
3747,3747,5,Normal,0.00102,0.2215919975991913,0.001155,0.13839,0.00136,-0.0005018625859639,-6.744821795455913,34.663330732977855,0.013352732608769064,1111.5515005072066
3748,3748,7,Normal,0.000915,0.2406001018287398,0.00153,0.1525,0.00309,-0.0005692921437261,-6.739479503601751,32.24011852888289,0.016918291628855883,1557.0982408902025
3749,3749,10,Normal,0.001165,0.1697041278225134,0.0021149999999999,0.00197,0.00025,-0.0010616036570451,-6.290372739179295,44.00834182416404,0.007825762966366136,936.9295184117487
3750,3750,5,Normal,0.000645,0.18377197528459,0.00085,0.11611,0.00434,-0.000863415666965,-7.156827877175984,18.02401152549147,0.008191314307254166,1623.7604534135933
3751,3751,3,Normal,0.00223,0.0974970286726728,0.00149,0.05503,0.00661,-0.0016936312180607,-5.551820045348597,47.40985912362395,0.02370295834171867,412.16877947232376
3752,3752,7,Normal,0.001035,0.0435171908560283,0.000655,0.02684,0.00428,0.0002648270924336,-6.997306594796273,30.137987324652023,0.013147048395674332,486.75178559440934
3753,3753,10,Normal,0.00212,0.0497510110450028,0.00063,0.00066,0.00043,-0.0015388614480608,-5.795011063571262,44.919894613334044,0.016006438580653082,2264.663206701049
3754,3754,5,Rubbing,0.077915,0.2056269457050802,0.00134,0.11731,0.00398,-0.0036798026922365,-1.6305416293440014,170.86985982589758,0.0011063671983268647,75.59944649905324
3755,3755,5,Normal,0.000665,0.2434745411742262,0.00103,0.13934,0.00201,-0.0009879300948717,-6.865267623671631,25.693545174872227,0.00871886514641657,1460.5456125042147
3756,3756,9,Normal,0.0011,0.258142391908032,0.002365,0.16045,0.0238,-0.000824281577859,-6.485943550819987,35.77571569554006,0.003091852408546404,1103.5884463870445
3757,3757,6,Normal,0.00161,0.2551823067926144,0.002555,0.15097,0.01563,0.0009197776793366,-6.736759050564503,51.31203066501437,0.013087348319122954,973.3737449985359
3758,3758,1,Normal,0.0023,0.0361303003032081,0.000875,0.02312,0.00697,-0.0006743128766672,-6.065265693628504,46.815042434502395,0.006954816385695959,62.48548580338027
3759,3759,9,Misalignment,0.00119,0.1151824331224167,0.00109,0.07661,0.03422,0.0013101197185678,-6.679512443447417,58.21542096560468,0.0023797943301834355,401.9888901584068
3760,3760,1,Normal,0.00187,0.1032035847245627,0.001235,0.06542,0.01728,-0.0004842832650232,-6.2872747249493885,41.16893868993282,0.013159719570972991,549.1045440172828
3761,3761,1,Normal,0.002145,0.0538264693250448,0.000615,0.03564,0.00882,-0.0029804450895159,-5.665313187688244,34.4120177355588,0.02702542729909353,258.8978895863724
3762,3762,7,Normal,0.001365,0.232711637439987,0.00203,0.14589,0.00364,-0.0016772616406426,-6.2429332745159485,33.13310763171227,0.01765300942309015,1286.867269846185
3763,3763,2,Normal,0.00049,0.1007233443646506,0.00089,0.06205,0.00174,0.0010532052168433,-7.567086424597893,26.456759865963978,0.016986095833819374,702.4018518784222
3764,3764,1,Normal,0.0007,0.0386475704281653,0.00074,0.02523,0.00511,-0.0009594903487032,-6.7637158595392926,39.35056135275721,0.03654345038388242,533.0127632750336
3765,3765,2,Normal,0.000835,0.0769902513309315,0.00064,0.04335,0.00645,-0.001421153354841,-6.703305674253698,23.739881756528334,0.018790604406334187,705.108527017096
3766,3766,7,Normal,0.00116,0.1412047031794621,0.00105,0.08454,0.00568,-0.0001706364664842,-6.818717642159679,38.93443781955923,0.01842493642029808,866.6936651558535
3767,3767,10,Rubbing,0.00277,0.1500044159349984,0.00083,0.00075,0.00025,-0.0010440237644804,-5.40683999739911,60.05062098931672,0.004738431762424474,526.2822305738191
3768,3768,4,Normal,0.02044,0.2050854465826378,0.00351,0.1378,0.01543,-0.0031246118868392,-3.108636746202277,114.02742302891066,0.00580373220362819,70.53252389852659
3769,3769,9,Normal,0.00353,0.1237607720564153,0.00201,0.06913,0.01028,-0.0006819396616659,-5.7864620113306415,66.64499854189329,0.02741584068946682,623.7768675982455
3770,3770,7,Normal,0.00253,0.0485994722193564,0.000315,0.02814,0.00873,-0.0002092025812096,-6.724402118398425,25.749559512828398,0.01615979668263496,145.7699056917899
3771,3771,10,Normal,0.002155,0.0550605058095183,0.00069,0.00029,0.00099,-0.0012089610908576,-5.8839006865149575,51.66165295850455,0.029595190232500693,1879.1198521627937
3772,3772,7,Normal,0.00162,0.0368388870624507,0.00046,0.02434,0.01418,-0.0015785137539315,-6.975050879615871,24.19358162006919,0.004589232000441556,330.90622874224715
3773,3773,10,Normal,0.003105,0.1129972902329962,0.001605,0.00176,0.00055,-0.0023376476741827,-4.973086657626938,52.957853783332695,0.015951116655443052,103.47045451409504
3774,3774,0,Normal,0.00019,0.1669058108634927,0.00221,0.09939,0.00916,0.0001338295390025,-8.308209946316262,21.630517121349687,0.014328517696630298,1226.7246133784402
3775,3775,10,Normal,0.00168,0.1252384852990485,0.00123,0.00155,0.00042,0.0009117390173343,-6.818979747709384,57.32923143399158,0.009550623246265233,369.10144238928484
3776,3776,1,Normal,0.000655,0.0570781148952906,0.000505,0.03587,0.00346,0.0001600103820822,-7.022554615430805,31.00695529015414,0.02942728696397716,559.3751783246208
3777,3777,4,Normal,0.00075,0.1126676608437399,0.00178,0.0755,0.02726,-0.0007437481985203,-6.639687554328398,43.46549867771322,0.014739871661209162,688.356134763647
3778,3778,2,Normal,0.00047,0.0894939394596081,0.00105,0.05442,0.00524,-0.0001062910400054,-7.065778339763448,24.85721518129009,0.011766628534074432,671.004667192922
3779,3779,8,Faulty sensor,0.0053,0.0087492171078331,0.00016,0.00481,0.00198,-0.0031564035674012,-4.4804136237452505,32.33209562586978,0.005447967445349555,63.67575064775616
3780,3780,5,Normal,0.00147,0.0967359385130469,0.000855,0.06504,0.00263,-0.0017940427898695,-5.909128053106141,32.538575600400165,0.005068985516093908,401.8718157268625
3781,3781,9,Normal,0.00112,0.2707066133288953,0.002105,0.16203,0.0125,-0.0004408074946278,-6.887502319837897,30.063584665757652,0.00880078860258309,1491.9383660899393
3782,3782,1,Normal,0.000575,0.1230741776328405,0.001105,0.07692,0.00472,-2.656249807071e-05,-7.016537314557191,40.93184593906145,0.023550950710288288,926.7842424838241
3783,3783,4,Normal,0.0043,0.131783793009611,0.00107,0.08893,0.0075,-0.0031058742947874,-4.691921315229985,33.92459082028103,0.004974326059049912,154.7805521406803
3784,3784,0,Normal,0.00018,0.1200975095495323,0.001125,0.07635,0.00803,-0.0003070581375474,-8.247589258526274,17.618539720498863,0.008765845218041038,1048.8240636707553
3785,3785,5,Normal,0.00047,0.1221696087412904,0.00063,0.07105,0.00281,-0.0002656167630956,-7.652984177114601,20.651064211385126,0.015817957102589746,1205.38413581528
3786,3786,4,Normal,0.00065,0.1433406760134749,0.00129,0.09114,0.0102,-0.0009782204139682,-6.654061422313665,39.827693563839915,0.027756870376149857,720.2808815557298
3787,3787,4,Unbalance,0.014485,0.3264075371372419,0.0046549999999999,0.20474,0.01267,-0.0032125473305561,-3.5860031655415248,77.61706012422589,0.006672425209863901,164.7993053051758
3788,3788,10,Normal,0.0047,0.2643560561061539,0.00176,0.00169,0.00075,-0.0018841158071754,-4.713913804111414,64.01414935880607,0.007956992387432683,533.0488209047057
3789,3789,1,Normal,0.00024,0.1718321678266325,0.00143,0.09767,0.00616,0.0002533879102377,-7.655212835890153,37.13235243667197,0.025806063947857883,1542.634140819275
3790,3790,4,Normal,0.000845,0.1058473986454083,0.001795,0.06845,0.01398,-0.0006952823256918,-6.861887795338076,31.313224992479824,0.014573889879481784,1033.3167177016444
3791,3791,0,Normal,0.00027,0.1606902542159916,0.000975,0.09169,0.01501,-0.0006280477140677,-7.738548656352658,27.14023531619628,0.009221218346088928,605.1166981853859
3792,3792,1,Normal,0.00067,0.0331987514825482,0.002125,0.01287,0.00632,-1.2569129270220612e-05,-6.734204404445922,37.92391466709639,0.010278611877858527,20.61143126381417
3793,3793,6,Normal,0.0016849999999999,0.1067405639857687,0.00219,0.06737,0.00362,-0.0003938494323131,-6.099307014259702,71.13134243643987,0.011453945577141694,144.80641595912215
3794,3794,4,Normal,0.00123,0.236418430753611,0.00234,0.15705,0.01938,-0.0008881236627894,-6.528287642928938,37.33616762606489,0.023273938562543124,1245.465025677521
3795,3795,3,Normal,0.00103,0.1749715748343141,0.00119,0.10206,0.00829,-0.0008744338451983,-6.490842424900939,36.8399340612979,0.01902017388140906,658.0017306546655
3796,3796,2,Normal,0.00068,0.0527783269912944,0.0005,0.03099,0.00846,-0.0007826846540998,-6.767993338520431,20.844492004055034,0.018453793261055496,298.64472006444873
3797,3797,8,Unbalance,0.00101,0.3257919661379022,0.0029,0.1975,0.01025,0.0008607422796166,-7.05035117399309,50.2933865605564,0.007879105440667052,1167.778582355954
3798,3798,10,Normal,0.00114,0.2537071224857513,0.00247,0.00201,0.00145,-0.0007327870804302,-5.901883651777096,59.06636581209113,0.013219142348006925,671.7182430624036
3799,3799,8,Normal,0.00087,0.1995031440855005,0.00225,0.11625,0.00507,0.0013235437493475,-7.04935434936819,63.25797842921462,0.003589564400765603,739.3195721034858
3800,3800,6,Normal,0.002565,0.2000228891902124,0.00266,0.12216,0.01037,0.0008365332114087,-6.23002637257695,79.44273494057086,0.012285862722286373,376.3787356297728
3801,3801,7,Normal,0.00098,0.2560463625986512,0.00312,0.14155,0.01524,0.0005514374770348,-6.445616847169896,58.841318358757455,0.014653546177990518,849.0936097574761
3802,3802,4,Normal,0.001265,0.1334444622305474,0.00312,0.08782,0.00857,-0.0005622163264489,-6.586516487091517,44.79154876489874,0.01715752499324515,1003.4864453347778
3803,3803,1,Normal,0.00117,0.1729342230444858,0.001415,0.10999,0.00932,0.0002336280883901,-6.711410791174697,42.802501532685206,0.01152064782166979,1564.7295457288817
3804,3804,10,Normal,0.001715,0.1834689079926078,0.00151,0.00103,0.00216,3.06470088517986e-05,-6.013225185625454,61.37746589835571,0.014294587544988505,657.6771445384929
3805,3805,9,Normal,0.001315,0.0736077679324675,0.00099,0.0466,0.00057,0.0011743325867207,-6.663025630511854,45.84132242554758,0.001816119381931648,1131.6591621529155
3806,3806,7,Normal,0.00066,0.3231277569321459,0.00157,0.18398,0.00662,5.39267124586228e-05,-7.138988632760743,28.114935663303726,0.014168196281353304,1858.9820829530317
3807,3807,8,Normal,0.00078,0.1283953161139455,0.001315,0.07434,0.00949,0.0005139394025463,-6.706097382184218,46.783035885212044,0.01163492385623076,774.816857939513
3808,3808,7,Unbalance,0.00122,0.2864612663171061,0.00206,0.19107,0.00265,-0.0003592411929632,-6.444636153779845,43.65004414598117,0.007921617117359277,1242.4655983568487
3809,3809,5,Faulty sensor,0.02579,0.0576356842589727,0.003385,0.01444,0.00107,-0.0028081623532594,-2.902693272427265,133.33040176512034,0.00425867105333375,69.5247320070146
3810,3810,2,Normal,0.00041,0.1380261449871002,0.00129,0.08727,0.00548,-0.0002813082133478,-7.204207304043017,27.3856174242793,0.02103412395481265,1479.136170396624
3811,3811,8,Normal,0.00154,0.0516598267515484,0.00223,0.02599,0.00354,0.0006533581317899,-6.464584929239896,64.23878404460237,0.011820088987251249,316.55533627375536
3812,3812,6,Unbalance,0.0032649999999999,0.2955336930030144,0.0039299999999999,0.18981,0.0084,-0.0005299441574243,-5.393180519259621,95.82185323971076,0.010998277654611015,650.7725420389312
3813,3813,3,Rubbing,0.00489,0.1500367135070613,0.003465,0.09256,0.00598,-0.0007868085317022,-4.708186069356933,112.32478688558223,0.015369928897471024,265.77616844108485
3814,3814,9,Unbalance,0.0032,0.4971728190478639,0.00344,0.29526,0.02887,-0.0004587776833415,-5.795594886324146,54.64798952966426,0.008151657612091544,1443.7414283532273
3815,3815,10,Rubbing,0.002175,0.1432672017595095,0.00143,0.00107,0.00038,-0.0010179797594565,-5.133077764702773,65.41823438737953,0.0036772298536214766,492.8285543286152
3816,3816,6,Normal,0.00657,0.0200494987468515,0.00147,0.00644,0.01778,-0.0003820742016531,-4.982660066602038,89.37589510190746,0.010008635247725535,702.8729534625138
3817,3817,10,Rubbing,0.003525,0.071351690940019,0.00149,0.00147,0.00055,-0.0007989671248741,-5.301418273693481,76.38576690931794,0.007662020620420938,2075.6204657115945
3818,3818,10,Normal,0.001505,0.1533519654259442,0.001675,0.00283,0.0009,0.0001827701583967,-6.01955992425787,70.55789741470487,0.006136417467165578,219.18493268951985
3819,3819,1,Normal,0.00043,0.0408965132988131,0.001,0.02523,0.00555,-0.0002960697399475,-7.05543871005316,34.973334809041745,0.022170720345453344,319.13193668757185
3820,3820,5,Normal,0.00117,0.067371334408634,0.00139,0.04194,0.00061,-0.0007417845480109,-6.374000875121785,36.81135761304519,0.01147839484557751,523.9675923100663
3821,3821,7,Normal,0.001025,0.1897718308917316,0.0021,0.12032,0.00138,0.0005663312879762,-7.143559681564502,31.597520567955574,0.010702869143873335,1769.6082773274031
3822,3822,7,Normal,0.00104,0.1321771894087629,0.001055,0.07443,0.00238,-0.0004919998388433,-6.749825444088328,30.909203534628805,0.02182631062139936,1154.275959194855
3823,3823,4,Unbalance,0.00133,0.2888131854676999,0.003045,0.196,0.03272,-0.0010305824797191,-6.299403499679458,47.99762752555036,0.012511340176296702,923.0355793820111
3824,3824,7,Normal,0.00074,0.1958698110991073,0.00154,0.11695,0.00307,0.0001040985695903,-6.744313926153491,42.64172568674428,0.013221285448374014,969.5961684256986
3825,3825,8,Normal,0.00125,0.1092970791009531,0.00161,0.06558,0.01133,0.0012434059453732,-7.278050411521362,45.025624614147425,0.01078425624230448,482.6459811473043
3826,3826,4,Normal,0.00055,0.1062440652460173,0.003205,0.06783,0.02348,0.0003075944291074,-7.619543384486516,45.846414069311464,0.012045907619793308,601.3990941248966
3827,3827,9,Normal,0.00193,0.1462466874838538,0.0016,0.08418,0.00647,-0.001247383605726,-5.856378150482046,46.2395517196948,0.017500288480703254,531.7275297445469
3828,3828,1,Unbalance,0.00217,0.2795583896076095,0.00357,0.17911,0.0039,-0.0008703217973832,-5.455000979561904,77.07594684465381,0.018270834340407025,1563.5123723161178
3829,3829,4,Normal,0.001135,0.1345119403621849,0.00239,0.08878,0.01319,-0.0011956923997594,-6.409890182629633,35.64548419141239,0.015535279546309563,1172.7966703451573
3830,3830,9,Unbalance,0.00242,0.3742286509608797,0.00256,0.23293,0.01659,-0.0012684035761391,-5.528955052265236,48.88509468338424,0.003971311651365151,875.9202914032377
3831,3831,9,Normal,0.001055,0.2583504422291551,0.00223,0.16134,0.01197,-0.0003099865577764,-6.98070043104151,29.006332623366056,0.008860603380085165,1637.703672187265
3832,3832,1,Normal,0.000645,0.1036625139575536,0.002275,0.06517,0.00615,-3.9797769139582135e-05,-6.8263979225828,41.18901427064234,0.01540324937083114,681.6322096251192
3833,3833,1,Normal,0.00027,0.1109547655578614,0.00139,0.07349,0.00486,0.0002790072753446,-7.720072405058584,23.137522608536457,0.017635698159056957,1877.0177747553487
3834,3834,10,Normal,0.00172,0.0493988400673538,0.001,0.00156,0.00306,-0.0011035655318771,-5.972444370750535,39.744074273031124,0.004613342533903215,438.0643947240208
3835,3835,2,Normal,0.000695,0.1483581440299116,0.00092,0.08936,0.00378,-0.0007278346576452,-6.922270473636841,22.185828609069123,0.013563840213258276,1124.586127423604
3836,3836,9,Normal,0.00227,0.1212891223482138,0.001395,0.07743,0.01148,-0.0002196666361201,-5.859386652928087,59.55994118274926,0.012961940989810121,791.6222844879429
3837,3837,4,Normal,0.00099,0.1650497979398945,0.006035,0.09373,0.00839,-6.287376411721906e-05,-7.002700085283668,62.9252960947976,0.013829324559413037,514.5413932075087
3838,3838,0,Normal,0.00072,0.2180398640157345,0.00121,0.12418,0.00628,-0.0009477403681997,-6.884244031760977,38.22013426356296,0.027023415997447377,835.9040281836992
3839,3839,10,Normal,0.00584,0.0767552350006173,0.0008,0.00081,0.00122,-0.0024109470827844,-4.4619392858189055,76.62323558038415,0.009242079197130828,38.8454550734901
3840,3840,7,Unbalance,0.00119,0.4322269864318978,0.00372,0.26042,0.01924,0.0008529090350603,-6.861394166031564,61.7763290799864,0.025872664247812215,1530.1890487095134
3841,3841,2,Faulty sensor,0.00394,0.0079325468797858,0.00011,0.00456,9e-05,-0.0031092193887573,-4.751432825323295,21.875065090376307,0.002125295357302567,104.68281674650483
3842,3842,5,Normal,0.00065,0.1892082529912477,0.00095,0.12396,0.00235,-0.0011158886265226,-6.838496475358915,24.27628529530638,0.010607638468431609,1522.4191872939493
3843,3843,5,Normal,0.00068,0.1434229667800802,0.00074,0.08348,0.00271,-0.0009695543058412,-7.212041318151877,22.552935998644653,0.013830236486486687,1174.2108721359757
3844,3844,7,Normal,0.000425,0.0632744806379317,0.00072,0.03791,0.0067,0.000135692653449,-7.07375003004332,30.199908332018694,0.012253778949442146,275.85009322573364
3845,3845,1,Normal,0.00133,0.1621756042072913,0.00137,0.09657,0.00247,-0.0010650461055019,-6.117421350703297,49.65062753077855,0.03914451501212863,1047.0697854708505
3846,3846,1,Normal,0.00044,0.070545371215977,0.00076,0.0442,0.02294,-0.000468942107308,-7.25724383209613,33.014534510823,0.04016621644541724,669.4405684010645
3847,3847,1,Normal,0.001845,0.2106455743660426,0.00127,0.13268,0.00179,-9.873154205446376e-05,-6.562341752245621,34.77289468329037,0.005580355177544651,1012.2072801769124
